patent,kind,claims,apptype,appnum,gdate,appdate
08345278,B2,9,,12629711,20130101,20091202
08345279,B1,60,,09479913,20130101,20000110
08345280,B2,36,,11541529,20130101,20061003
08345281,B2,10,,11695632,20130101,20070403
08345282,B2,6,,12183259,20130101,20080731
08345283,B2,15,,12186907,20130101,20080806
08345284,B2,14,,12271431,20130101,20081114
08345285,B2,13,,12359948,20130101,20090126
08345286,B2,23,,12360362,20130101,20090127
08345287,B2,10,,12410776,20130101,20090325
08345288,B2,19,,12437750,20130101,20090508
08345289,B2,14,,12486369,20130101,20090617
08345290,B2,15,,12589387,20130101,20091022
08345291,B2,12,,12775151,20130101,20100506
08345292,B2,10,,12969061,20130101,20101215
08345293,B2,15,,13286706,20130101,20111101
08345294,B2,19,,11375443,20130101,20060315
08345295,B2,13,,11526682,20130101,20060926
08345296,B2,14,,12257639,20130101,20081024
08345297,B2,18,,12274767,20130101,20081120
08345298,B2,11,,12624199,20130101,20091123
08345299,B2,18,,11760170,20130101,20070608
08345300,B2,27,,11848723,20130101,20070831
08345301,B2,36,,12397381,20130101,20090304
08345302,B2,9,,12573457,20130101,20091005
08345303,B2,7,,12618334,20130101,20091113
08345304,B2,6,,13283828,20130101,20111028
08345305,B2,11,,12633504,20130101,20091208
08345306,B1,22,,12393853,20130101,20090226
08345307,B2,20,,13312650,20130101,20111206
08345308,B2,42,,12609403,20130101,20091030
08345309,B2,10,,12720154,20130101,20100309
08345310,B2,14,,11334512,20130101,20060119
08345311,B2,53,,10844993,20130101,20040513
08345312,B2,9,,13333379,20130101,20111221
08345313,B2,15,,11872058,20130101,20071015
08345314,B2,19,,12276851,20130101,20081124
08345315,B2,20,,12302917,20130101,20070601
08345316,B2,30,,12422715,20130101,20090413
08345317,B2,5,,12582571,20130101,20091020
08345318,B2,12,,11678642,20130101,20070226
08345319,B2,14,,12844360,20130101,20100727
08345320,B2,11,,12118878,20130101,20080512
08345321,B2,6,,12257515,20130101,20081024
08345322,B2,15,,12546887,20130101,20090825
08345323,B2,4,,12822787,20130101,20100624
08345324,B2,5,,13493049,20130101,20120611
08345325,B2,38,,12375121,20130101,20060726
08345326,B2,8,,12686546,20130101,20100113
08345327,B2,20,,12895715,20130101,20100930
08345328,B2,5,,12824621,20130101,20100628
08345329,B2,17,,11858996,20130101,20070921
08345330,B2,16,,12577375,20130101,20091012
08345331,B2,6,,12634184,20130101,20091209
08345332,B2,22,,12394567,20130101,20090227
08345333,B2,13,,12158844,20130101,20061221
08345334,B2,25,,12347211,20130101,20081231
08345335,B2,30,,12476822,20130101,20090602
08345336,B2,25,,12681621,20130101,20081002
08345337,B2,13,,12916440,20130101,20101029
08345338,B2,22,,11697318,20130101,20070406
08345339,B2,10,,12137998,20130101,20080612
08345340,B2,14,,12827849,20130101,20100630
08345342,B2,17,,13003425,20130101,20090710
08345343,B2,18,,13069786,20130101,20110323
08345344,B2,21,,12793695,20130101,20100604
08345345,B2,21,,13022912,20130101,20110208
08345346,B2,3,,13080973,20130101,20110406
08345347,B2,14,,13085763,20130101,20110413
08345348,B1,20,,13160473,20130101,20110614
08345349,B2,13,,12472600,20130101,20090527
08345350,B2,42,,12621239,20130101,20091118
08345351,B2,12,,13296918,20130101,20111115
08345352,B2,12,,12496439,20130101,20090701
08345353,B2,4,,13072759,20130101,20110327
08345354,B2,17,,13226056,20130101,20110906
08345355,B2,5,,13072730,20130101,20110327
08345356,B2,10,,12466465,20130101,20090515
08345357,B2,21,,12847264,20130101,20100730
08345358,B2,18,,13194187,20130101,20110729
08345359,B1,11,,13236618,20130101,20110919
08345360,B2,17,,13152656,20130101,20110603
08345361,B2,19,,12954664,20130101,20101125
08345362,B2,19,,13195141,20130101,20110801
08345363,B2,19,,13002235,20130101,20100226
08345364,B2,47,,12586971,20130101,20090930
08345365,B2,8,,13358297,20130101,20120125
08345366,B2,18,,12214458,20130101,20080619
08345367,B1,17,,12977722,20130101,20101223
08345368,B2,20,,12969305,20130101,20101215
08345369,B2,21,,12887317,20130101,20100921
08345370,B2,16,,13100008,20130101,20110503
08345371,B2,32,,12908848,20130101,20101020
08345372,B2,19,,13346058,20130101,20120109
08345373,B2,30,,12856782,20130101,20100816
08345374,B2,15,,10447602,20130101,20030529
08345375,B2,9,,11949496,20130101,20071203
08345376,B2,15,,13348213,20130101,20120111
08345377,B2,12,,12648969,20130101,20091229
08345378,B2,13,,12649097,20130101,20091229
08345379,B2,20,,12873186,20130101,20100831
08345380,B2,18,,13208384,20130101,20110812
08345381,B1,8,,13456914,20130101,20120426
08345382,B1,8,,13156784,20130101,20110609
08345383,B2,7,,13200305,20130101,20110922
08345384,B1,9,,13310192,20130101,20111202
08345385,B2,20,,12915267,20130101,20101029
08345386,B2,15,,12660737,20130101,20100303
08345387,B1,22,,12826371,20130101,20100629
08345388,B2,9,,12927125,20130101,20101108
08345389,B2,9,,12879376,20130101,20100910
08345390,B2,14,,12379625,20130101,20090226
08345391,B2,13,,12883876,20130101,20100916
08345392,B2,4,,12823661,20130101,20100625
08345393,B1,17,,12387565,20130101,20090504
08345394,B2,26,,12573501,20130101,20091005
08345395,B2,19,,13102292,20130101,20110506
08345396,B2,20,,12719577,20130101,20100308
08345397,B2,2,,13026696,20130101,20110214
08345398,B2,3,,12924602,20130101,20100930
08345399,B2,17,,12895699,20130101,20100930
08345400,B2,30,,12857841,20130101,20100817
08345401,B2,16,,12569416,20130101,20090929
08345402,B2,17,,12707951,20130101,20100218
08345403,B1,19,,12862226,20130101,20100824
08345404,B2,17,,12439745,20130101,20071019
08345405,B2,5,,12768993,20130101,20100428
08345406,B2,25,,12408832,20130101,20090323
08345407,B2,21,,13023070,20130101,20110208
08345408,B2,8,,12889098,20130101,20100923
08345409,B2,3,,12751429,20130101,20100331
08345410,B2,12,,12694085,20130101,20100126
08345411,B2,20,,12784606,20130101,20100521
08345412,B2,21,,12945802,20130101,20101112
08345413,B2,20,,12689414,20130101,20100119
08345414,B2,35,,12905888,20130101,20101015
08345415,B2,48,,12609279,20130101,20091030
08345416,B2,5,,12948869,20130101,20101118
08345417,B2,8,,13090998,20130101,20110420
08345418,B2,19,,13006308,20130101,20110113
08345419,B2,15,,12873093,20130101,20100831
08345420,B2,23,,12894531,20130101,20100930
08345421,B2,23,,12609877,20130101,20091030
08345422,B2,16,,12905219,20130101,20101015
08345423,B2,25,,12825776,20130101,20100629
08345424,B2,15,,12865780,20130101,20090216
08345425,B2,14,,12852556,20130101,20100809
08345426,B2,21,,12857127,20130101,20100816
08345427,B2,32,,12939915,20130101,20101104
08345428,B2,14,,12119690,20130101,20080513
08345429,B2,23,,12704927,20130101,20100212
08345430,B2,6,,12656076,20130101,20100115
08345431,B2,10,,12317754,20130101,20081229
08345432,B2,6,,12820076,20130101,20100621
08345433,B2,8,,11177508,20130101,20050708
08345434,B2,15,,12786942,20130101,20100525
08345435,B2,15,,12851274,20130101,20100805
08345436,B2,14,,11676213,20130101,20070216
08345437,B2,9,,13073666,20130101,20110328
08345438,B2,16,,11896036,20130101,20070829
08345439,B1,15,,12313265,20130101,20081118
08345440,B2,19,,12647075,20130101,20091224
08345441,B1,30,,13337575,20130101,20111227
08345442,B2,13,,12889614,20130101,20100924
08345443,B2,7,,12697165,20130101,20100129
08345444,B2,14,,12675080,20130101,20081021
08345445,B2,20,,12952463,20130101,20101123
08345446,B2,4,,12903311,20130101,20101013
08345447,B2,20,,12894165,20130101,20100930
08345448,B2,20,,12661745,20130101,20100323
08345449,B2,11,,12412001,20130101,20090326
08345450,B2,22,,12854253,20130101,20100811
08345451,B2,20,,12942002,20130101,20101108
08345452,B2,9,,13205263,20130101,20110808
08345453,B2,5,,12677181,20130101,20070921
08345454,B1,10,,12623372,20130101,20091121
08345455,B2,5,,12710295,20130101,20100222
08345456,B2,8,,12591056,20130101,20091105
08345457,B2,7,,12676754,20130101,20070905
08345458,B2,15,,13293194,20130101,20111110
08345459,B2,22,,13024474,20130101,20110210
08345460,B2,17,,13347344,20130101,20120110
08345461,B2,4,,12045135,20130101,20080310
08345462,B2,18,,11950485,20130101,20071205
08345463,B2,14,,12411455,20130101,20090326
08345464,B2,17,,12714950,20130101,20100301
08345465,B2,14,,12745300,20130101,20090930
08345466,B2,20,,12849407,20130101,20100803
08345467,B2,7,,13219582,20130101,20110826
08345468,B2,3,,13322114,20130101,20090818
08345469,B2,10,,12883275,20130101,20100916
08345470,B2,14,,13004540,20130101,20110111
08345471,B2,21,,12899843,20130101,20101007
08345472,B2,12,,12974424,20130101,20101221
08345473,B2,18,,12672330,20130101,20080421
08345474,B2,20,,12769287,20130101,20100428
08345475,B2,24,,12619771,20130101,20091117
08345476,B2,20,,12797928,20130101,20100610
08345477,B1,20,,12842724,20130101,20100723
08345478,B2,25,,13031966,20130101,20110222
08345479,B2,14,,13281591,20130101,20111026
08345480,B2,2,,13305532,20130101,20111128
08345481,B2,160,,13317678,20130101,20111025
08345482,B2,32,,12968714,20130101,20101215
08345483,B2,20,,13011706,20130101,20110121
08345484,B2,20,,12859860,20130101,20100820
08345485,B2,20,,13023713,20130101,20110209
08345486,B2,20,,13305906,20130101,20111129
08345487,B2,7,,12774814,20130101,20100506
08345488,B2,6,,13080814,20130101,20110406
08345489,B2,15,,12875031,20130101,20100902
08345490,B2,12,,12821824,20130101,20100623
08345491,B2,20,,13282331,20130101,20111026
08345492,B2,19,,12781846,20130101,20100518
08345493,B2,8,,12833851,20130101,20100709
08345494,B2,5,,13275757,20130101,20111018
08345495,B2,15,,12845659,20130101,20100728
08345496,B2,15,,12990983,20130101,20090507
08345497,B2,15,,12822058,20130101,20100623
08345498,B2,20,,13029632,20130101,20110217
08345499,B2,10,,13396092,20130101,20120214
08345500,B2,8,,12912748,20130101,20101027
08345501,B2,18,,13281762,20130101,20111026
08345502,B2,11,,12489931,20130101,20090623
08345503,B2,11,,12892251,20130101,20100928
08345504,B2,10,,13009240,20130101,20110119
08345505,B2,12,,12769456,20130101,20100428
08345506,B2,18,,13100939,20130101,20110504
08345507,B2,12,,12892093,20130101,20100928
08345508,B2,20,,12714239,20130101,20100226
08345509,B2,34,,12463802,20130101,20090511
08345510,B2,8,,12455470,20130101,20090602
08345511,B1,5,,12798168,20130101,20100315
08345512,B2,21,,12062240,20130101,20080403
08345513,B2,23,,12745749,20130101,20081203
08345514,B2,20,,12449544,20130101,20080305
08345515,B2,11,,13054362,20130101,20090702
08345516,B2,18,,13290635,20130101,20111107
08345517,B2,20,,13097693,20130101,20110429
08345518,B2,17,,12505434,20130101,20090717
08345519,B1,21,,12976826,20130101,20101222
08345520,B2,5,,13334362,20130101,20111222
08345521,B2,19,,12511566,20130101,20090729
08345522,B1,25,,13405818,20130101,20120227
08345523,B1,20,,13440471,20130101,20120405
08345524,B2,10,,12524024,20130101,20080125
08345525,B2,5,,13366118,20130101,20120203
08345526,B2,18,,12981279,20130101,20101229
08345527,B2,10,,12548266,20130101,20090826
08345528,B2,6,,12872276,20130101,20100831
08345529,B2,10,,13013457,20130101,20110125
08345530,B2,13,,13308055,20130101,20111130
08345531,B2,9,,12831442,20130101,20100707
08345532,B2,8,,12041181,20130101,20080303
08345533,B1,19,,12540753,20130101,20090813
08345534,B1,19,,13206105,20130101,20110809
08345535,B2,18,,12834826,20130101,20100712
08345536,B1,14,,12322159,20130101,20090129
08345537,B2,20,,12334248,20130101,20081212
08345538,B2,15,,12853336,20130101,20100810
08345539,B2,10,,11035720,20130101,20050115
08345540,B2,43,,12759362,20130101,20100413
08345541,B2,15,,12232171,20130101,20080911
08345542,B2,13,,12861415,20130101,20100823
08345543,B2,20,,12609415,20130101,20091030
08345544,B2,18,,11143653,20130101,20050603
08345545,B2,11,,12685342,20130101,20100111
08345546,B2,20,,12834985,20130101,20100713
08345547,B2,16,,12861086,20130101,20100823
08345548,B2,12,,12167580,20130101,20080703
08345549,B2,16,,12387615,20130101,20090504
08345550,B2,29,,13218122,20130101,20110825
08345551,B2,6,,12835168,20130101,20100713
08345552,B2,21,,11679582,20130101,20070227
08345553,B2,14,,12041368,20130101,20080303
08345555,B2,15,,12792914,20130101,20100603
08345556,B2,19,,12049043,20130101,20080314
08345557,B2,12,,11171066,20130101,20050630
08345558,B2,24,,12698704,20130101,20100202
08345559,B2,21,,11878982,20130101,20070730
08345560,B2,28,,12334169,20130101,20081212
08345561,B2,16,,11466258,20130101,20060822
08345562,B2,10,,11915847,20130101,20060601
08345563,B2,11,,12068082,20130101,20080201
08345564,B2,22,,12318962,20130101,20090113
08345565,B2,16,,12523454,20130101,20080116
08345566,B2,26,,12540655,20130101,20090813
08345567,B2,1,,12559198,20130101,20090914
08345568,B2,20,,12607119,20130101,20091028
08345569,B2,26,,12623478,20130101,20091123
08345570,B2,15,,12635373,20130101,20091210
08345571,B2,12,,12678934,20130101,20080908
08345572,B2,19,,12707208,20130101,20100217
08345573,B2,16,,12744581,20130101,20081111
08345575,B2,10,,11832238,20130101,20070801
08345576,B2,15,,11765197,20130101,20070619
08345577,B2,20,,12655265,20130101,20091228
08345578,B2,22,,12686699,20130101,20100113
08345579,B2,12,,12801371,20130101,20100604
08345580,B2,26,,12299673,20130101,20060505
08345581,B2,20,,12220437,20130101,20080724
08345582,B2,10,,12867507,20130101,20090115
08345583,B2,14,,12704478,20130101,20100211
08345584,B2,18,,11861289,20130101,20070926
08345585,B2,25,,12282794,20130101,20070312
08345586,B2,16,,12343005,20130101,20081223
08345587,B2,24,,12298975,20130101,20070417
08345588,B2,24,,12410742,20130101,20090325
08345589,B2,10,,12518246,20130101,20071031
08345590,B2,13,,12774122,20130101,20100505
08345591,B2,24,,11864269,20130101,20070928
08345592,B2,10,,12513297,20130101,20071018
08345593,B2,22,,12090854,20130101,20061010
08345594,B2,6,,12159983,20130101,20060914
08345595,B1,18,,12188467,20130101,20080808
08345596,B2,9,,12203632,20130101,20080903
08345597,B2,18,,12510086,20130101,20090727
08345598,B2,2,,12522091,20130101,20071228
08345599,B2,40,,12569719,20130101,20090929
08345600,B2,25,,12653771,20130101,20091217
08345601,B2,16,,12783202,20130101,20100519
08345602,B2,5,,12838956,20130101,20100719
08345603,B2,20,,12894570,20130101,20100930
08345604,B2,54,,12132552,20130101,20080603
08345605,B2,23,,12389486,20130101,20090220
08345606,B2,16,,12391203,20130101,20090223
08345607,B2,19,,12396844,20130101,20090303
08345608,B2,19,,12451143,20130101,20080414
08345609,B2,18,,12535595,20130101,20090804
08345610,B2,27,,12665134,20130101,20070618
08345611,B2,5,,12677945,20130101,20080918
08345612,B2,14,,12678029,20130101,20080912
08345613,B2,15,,12682321,20130101,20071009
08345614,B2,40,,12725379,20130101,20100316
08345615,B2,18,,12733889,20130101,20080923
08345616,B2,20,,12822205,20130101,20100624
08345617,B2,18,,12861745,20130101,20100823
08345618,B2,5,,12865102,20130101,20090812
08345619,B2,18,,13357425,20130101,20120124
08345620,B2,25,,12025174,20130101,20080204
08345621,B2,18,,12376747,20130101,20070808
08345622,B2,14,,12487812,20130101,20090619
08345623,B2,21,,12653360,20130101,20091211
08345624,B2,19,,11325817,20130101,20060105
08345625,B2,19,,11694175,20130101,20070330
08345626,B2,18,,11698771,20130101,20070126
08345627,B2,29,,11887000,20130101,20060321
08345628,B2,12,,12032922,20130101,20080218
08345629,B2,22,,12211611,20130101,20080916
08345630,B2,22,,12292675,20130101,20081124
08345631,B2,9,,12551911,20130101,20090901
08345632,B2,34,,12597559,20130101,20071220
08345633,B2,12,,12635239,20130101,20091210
08345634,B2,18,,12772033,20130101,20100430
08345635,B2,12,,13253658,20130101,20111005
08345636,B2,13,,12293511,20130101,20070319
08345637,B2,15,,12496922,20130101,20090702
08345638,B2,12,,12602409,20130101,20080128
08345639,B2,19,,12815256,20130101,20100614
08345640,B2,7,,12520622,20130101,20071221
08345641,B2,10,,12186209,20130101,20080805
08345642,B2,23,,13272790,20130101,20111013
08345643,B1,4,,11050568,20130101,20050203
08345644,B2,18,,11115999,20130101,20050427
08345645,B2,16,,11262609,20130101,20051031
08345646,B2,19,,11502216,20130101,20060809
08345647,B2,35,,11592746,20130101,20061103
08345648,B2,17,,12504806,20130101,20090717
08345649,B2,19,,12520384,20130101,20071031
08345650,B2,15,,12761858,20130101,20100416
08345651,B2,20,,13118386,20130101,20110528
08345652,B2,20,,13346283,20130101,20120109
08345653,B2,30,,13354288,20130101,20120119
08345654,B2,15,,12444056,20130101,20070626
08345655,B2,30,,11742255,20130101,20070430
08345656,B2,9,,12522947,20130101,20080114
08345657,B2,29,,12438210,20130101,20070822
08345658,B2,12,,12443041,20130101,20070911
08345659,B2,22,,12653336,20130101,20091211
08345660,B2,13,,12774932,20130101,20100506
08345661,B2,9,,12809177,20130101,20081121
08345662,B2,34,,11364214,20130101,20060228
08345663,B2,14,,12077695,20130101,20080320
08345664,B2,17,,12352096,20130101,20090112
08345665,B2,20,,12628693,20130101,20091201
08345666,B2,24,,12637469,20130101,20091214
08345667,B2,20,,12640308,20130101,20091217
08345668,B2,16,,12689291,20130101,20100119
08345669,B1,27,,12764177,20130101,20100421
08345670,B1,20,,12778764,20130101,20100512
08345671,B2,22,,12831324,20130101,20100707
08345672,B2,8,,13225129,20130101,20110902
08345673,B1,22,,11971612,20130101,20080109
08345674,B2,12,,11901201,20130101,20070913
08345675,B1,34,,12980099,20130101,20101228
08345676,B2,25,,10528402,20130101,20020920
08345677,B2,21,,11127954,20130101,20050512
08345678,B2,18,,11577178,20130101,20051017
08345679,B2,12,,12361382,20130101,20090128
08345680,B2,20,,12437274,20130101,20090507
08345681,B2,25,,12822107,20130101,20100623
08345682,B2,20,,12883080,20130101,20100915
08345683,B1,16,,11496995,20130101,20060731
08345684,B2,18,,10308687,20130101,20021203
08345685,B2,24,,11423416,20130101,20060609
08345686,B2,25,,11571449,20130101,20061229
08345687,B2,10,,12230281,20130101,20080827
08345688,B2,21,,12710726,20130101,20100223
08345689,B2,80,,12758511,20130101,20100412
08345690,B2,15,,12813302,20130101,20100610
08345691,B2,27,,12121333,20130101,20080515
08345692,B2,20,,12799557,20130101,20100427
08345693,B1,30,,11405858,20130101,20060418
08345694,B2,24,,11967370,20130101,20071231
08345695,B1,16,,12247283,20130101,20081008
08345696,B2,14,,12545168,20130101,20090821
08345697,B2,16,,12857945,20130101,20100817
